latitude,longitude,heat
-32.5833,-63.0333,2
-27.2167,-61.2000,3
-27.0500,-58.7167,2
-34.5377,-58.5146,2
-31.7667,-65.0000,2
-30.6333,-65.3833,1
-31.3333,-64.5500,1
-33.2833,-64.8167,1
-31.3167,-64.1667,2
-32.4667,-60.8833,1
-31.4167,-60.3333,1
-23.9000,-61.8500,1
-32.7500,-64.3333,4
-31.1167,-64.4833,5
-31.7667,-60.8500,5
-27.9167,-63.9000,1
-28.4444,-65.7333,3
-27.2667,-55.5333,4
-27.8667,-59.3000,1
-27.4833,-58.9333,5
-23.2000,-65.3500,1
-31.3500,-64.2500,18
-26.8241,-65.2226,9
-31.0500,-64.4667,1
-32.5833,-61.1833,4
-31.7500,-61.8333,3
-31.5833,-60.9333,7
-29.1667,-67.5000,11
-27.7833,-65.5667,1
-31.5167,-60.6667,1
-31.2667,-63.8667,2
-31.4000,-60.7500,2
-28.4667,-65.7833,1
-25.5991,-54.5736,4
-29.7833,-58.0500,6
-32.6833,-63.6833,3
-32.3833,-58.2333,5
-33.2667,-60.3833,2
-33.6333,-64.6000,11
-33.0333,-59.0167,3
-31.2333,-64.3167,3
-30.8500,-64.9833,2
-31.5000,-60.7333,6
-31.5667,-64.0167,3
-34.5864,-58.5748,4
-31.5000,-58.0278,1
-32.3667,-58.8833,2
-26.8667,-60.2167,2
-32.4333,-60.8167,2
-32.7833,-60.7333,8
-31.2667,-64.1667,1
-32.3833,-59.6667,1
-29.1833,-59.1000,2
-26.6000,-65.9167,2
-32.3500,-60.9333,1
-22.2000,-63.6333,4
-28.4667,-65.7333,1
0.3833,-78.2333,1
-0.3000,-78.4167,2
-4.0692,-78.9567,2
0.9833,-79.7000,11
-2.1833,-79.3167,1
16.3311,-89.4169,1
-36.4333,-63.4000,5
-17.4000,-66.2833,1
-38.7503,-70.0237,3
-19.5836,-65.7531,1
-35.0000,-63.3500,1
-36.2167,-65.4500,5
-36.2667,-63.1500,8
-38.0667,-63.4333,2
-37.2000,-63.2333,2
-35.0500,-64.7000,1
-35.4167,-64.3000,1
-35.7000,-64.1333,1
-36.8167,-63.8500,1
15.6667,-88.2000,1
14.4500,-87.6333,5
14.6500,-88.8667,3
14.4333,-89.1833,1
-21.5167,-64.7500,3
-17.9833,-67.1500,3
-11.0333,-68.7333,2
-33.0000,-68.8667,20
-29.2333,-59.6000,21
-33.2167,-68.8833,7
-34.0667,-70.7333,11
-33.3603,-70.6375,19
-32.8833,-62.6667,4
-33.3333,-61.8667,1
-33.1275,-62.0945,3
-46.5500,-67.5833,1
-34.7083,-58.5083,6
-32.9000,-68.7500,4
-25.3500,-57.4167,6
-25.3833,-57.3333,2
-25.5333,-54.6167,2
-23.4056,-57.4403,2
-25.4833,-57.0500,1
-25.3167,-57.6000,19
-25.2667,-57.5667,26
-23.9000,-56.5667,2
-23.9000,-56.3333,2
-25.3667,-57.6167,4
-25.3125,-57.3847,2
-25.2297,-57.5659,1
-25.0931,-57.5236,2
-27.3306,-55.8667,30
-25.3833,-57.6333,2
-25.5661,-54.6036,4
-26.8639,-58.3000,2
-27.0333,-55.6333,1
-24.1296,-54.6138,1
-26.0167,-57.8833,1
-25.3833,-57.2667,4
-25.0500,-56.3167,1
6.0547,-75.5137,4
6.2297,-75.5334,3
6.0586,-75.5031,2
5.9743,-75.3620,1
3.4067,-76.3482,6
4.4246,-74.8079,1
7.9865,-75.1935,9
6.2103,-75.5724,1
5.9449,-75.5243,1
7.3915,-73.4957,2
6.5569,-75.8281,8
4.6017,-74.1796,1
4.6231,-75.7628,6
5.6826,-75.8350,1
7.1712,-75.7640,1
8.0926,-76.7282,2
7.0303,-75.5906,7
5.8746,-75.5671,9
6.6474,-75.4603,3
5.6561,-75.8788,1
7.6664,-76.6811,2
5.5990,-75.8198,4
5.7921,-75.7860,3
6.1128,-75.9838,1
6.4916,-74.4033,4
6.4851,-75.0196,1
7.8830,-76.6259,7
5.9650,-75.9654,1
5.7106,-75.3107,1
5.8726,-74.6403,2
6.3170,-76.1342,2
5.8980,-74.7347,1
6.5213,-75.7455,2
5.7893,-75.4273,1
5.9758,-74.5885,7
6.8903,-75.6708,1
5.7487,-75.6063,1
6.8503,-75.6833,1
5.8539,-76.0253,2
3.3635,-76.5585,2
0.6675,-76.8730,5
-3.7361,-70.4928,4
3.2499,-76.2281,4
5.5353,-74.1078,1
4.9653,-73.9130,3
4.7478,-72.5369,1
5.5197,-72.8875,2
-33.5500,-70.5667,14
-33.4833,-70.5333,33
-32.8000,-71.1667,2
-33.0000,-71.2000,3
-32.4328,-71.1336,8
-32.7833,-71.5333,17
-32.8333,-71.2333,5
-33.4000,-71.7000,6
-32.2500,-70.9333,1
-32.7167,-71.2333,12
-38.2167,-72.3333,12
-32.7833,-71.2000,18
-34.8650,-61.5319,32
-35.5730,-58.0081,10
-34.6381,-58.5027,1
-34.8184,-58.4563,27
-38.0917,-57.9667,2
-34.6007,-58.5642,6
-28.1500,-64.7333,18
14.6686,-90.8167,4
14.3050,-90.7850,6
14.8333,-91.5167,32
15.0306,-91.1489,2
14.9667,-89.5333,9
14.6353,-90.6764,1
14.8539,-90.0647,2
14.8000,-89.5500,5
-35.1333,-64.5333,3
-37.1360,-63.6665,4
-35.4167,-64.4833,2
-36.1167,-63.7333,2
-0.2000,-78.4333,1
-12.9500,-76.3833,1
-12.0500,-76.9667,5
-10.7667,-77.7667,1
-12.1500,-77.0333,4
-13.1583,-74.2239,3
-11.8544,-77.0375,7
-13.7167,-76.1667,1
-24.1167,-65.3833,1
-24.2333,-65.1833,4
-33.4000,-71.1500,10
-12.0253,-77.0656,5
8.5167,-80.3667,5
9.4333,-82.5167,1
8.1000,-80.9833,10
10.4667,-61.4500,3
10.4500,-61.4167,7
10.1833,-61.5500,10
10.6273,-61.3132,5
10.2495,-61.4835,3
10.7167,-61.5667,18
10.6333,-61.3667,7
10.6333,-61.3333,6
11.2167,-60.6000,1
10.6333,-61.4000,3
10.3500,-61.4667,9
11.2500,-60.6000,1
10.6500,-61.4500,24
10.2000,-61.5333,1
10.6500,-61.2000,2
10.7167,-61.4667,3
10.7000,-61.5167,3
10.2500,-61.6167,4
10.6500,-61.4000,6
10.6167,-61.3167,5
10.4667,-61.4167,4
10.6500,-61.4667,1
10.4000,-61.4500,1
-37.0333,-61.9500,3
-37.9097,-62.9358,1
13.6408,-89.1333,3
13.6486,-89.2653,4
-31.1333,-61.4500,2
-31.5500,-61.0833,4
-31.8167,-61.0000,1
-31.1333,-60.9833,1
-30.8500,-61.8500,1
-33.0075,-61.8131,4
-8.5283,-35.5317,2
-16.8544,-41.4634,2
-20.0782,-47.4384,1
-38.3333,-59.6167,4
-3.6804,-42.8823,1
-36.7667,-59.1000,2
-21.1833,-42.1000,1
-3.4866,-39.0427,4
-11.9310,-60.9632,1
-29.4000,-53.0500,1
-4.2231,-38.7289,1
-4.2918,-38.4890,1
-36.6717,-56.6782,1
10.8595,-74.7739,5
10.0732,-84.2143,1
9.8968,-84.0629,17
10.0550,-84.1146,6
10.2388,-85.5991,25
10.8443,-85.0197,2
10.1167,-85.4333,1
9.9628,-84.2545,17
10.1917,-83.8467,40
9.6647,-84.6354,2
10.1589,-83.4546,15
10.4655,-85.2828,11
9.8953,-83.9403,10
10.0775,-84.2453,6
10.0354,-84.3358,3
10.1403,-84.3273,3
10.1061,-84.4622,5
10.0897,-84.3475,4
9.9918,-84.3249,1
9.9538,-84.3714,3
10.0275,-84.1850,3
9.8437,-83.9475,17
9.9205,-84.0598,19
9.9018,-84.0330,2
9.9645,-84.0197,1
9.9500,-84.1500,1
9.9311,-84.0212,8
9.8202,-84.3063,36
9.9809,-84.0342,5
10.1909,-84.7058,5
9.0461,-83.6192,4
9.9782,-84.1861,1
9.8464,-84.3143,3
9.8479,-83.8802,7
9.8421,-83.8504,12
9.8626,-83.9610,2
10.0075,-84.2475,6
9.9009,-84.2560,17
9.3215,-83.7195,3
9.4842,-83.6045,3
9.9397,-84.0884,7
0.0847,-76.8828,4
-0.5167,-78.5833,1
0.0667,-78.3333,1
-3.8278,-78.7594,4
-1.5500,-80.0167,1
9.3592,-79.9014,26
8.4000,-80.2667,2
8.5667,-82.4167,3
8.9500,-79.6500,12
9.1667,-79.1000,1
8.5833,-79.8833,3
-38.7750,-62.2583,4
-3.6667,-79.6500,1
-0.9500,-80.6333,1
-1.8167,-79.5167,6
-2.2333,-80.8500,6
-0.2667,-78.5667,7
-1.3964,-78.4247,2
-25.2000,-65.5000,1
-24.6806,-65.4194,2
-35.6000,-62.0167,1
6.0000,-58.3000,3
6.2167,-57.2667,1
-34.9333,-71.3167,1
-33.4500,-70.7000,7
-33.2833,-70.9000,7
8.8848,-75.7905,6
10.2436,-68.2658,28
10.2297,-67.8739,15
10.1053,-66.8133,8
9.4825,-66.9750,32
10.2000,-64.7000,17
10.0250,-69.2872,33
10.0289,-69.0894,2
10.2483,-66.8567,34
10.2333,-67.2667,4
10.0369,-67.8461,9
8.6292,-70.2072,76
10.2333,-67.4833,29
10.1833,-67.4500,45
-46.8000,-67.9667,6
-28.9000,-62.2667,10
-29.8833,-61.9500,2
-31.9827,-68.4239,1
-30.2425,-68.7458,2
-42.3833,-71.0500,7
-41.0667,-68.4167,1
-38.5167,-70.3667,8
-44.0667,-70.5833,2
-34.0167,-63.9333,3
-35.3833,-62.4167,1
-36.6000,-61.7500,9
-34.5667,-62.0500,1
-27.1167,-65.4500,1
-39.3667,-62.6500,1
-30.7449,-59.6457,4
-30.3500,-63.9333,2
-31.4833,-68.5333,11
-30.5833,-59.9500,6
-36.8167,-69.9167,1
-27.9185,-65.1604,9
-37.6667,-59.8000,8
-34.2167,-61.1167,4
-40.4333,-68.5333,1
-38.7333,-68.1667,2
-24.6833,-64.2500,3
-35.7333,-61.7333,1
-37.0333,-62.4167,1
-31.6500,-68.4000,1
-35.6333,-62.2167,1
-22.1000,-65.7333,2
-40.1843,-62.6211,1
-33.7667,-69.0333,1
-30.3833,-60.4167,3
-23.1322,-64.3260,5
14.7083,-90.4994,1
14.2833,-89.9000,6
14.9167,-91.4333,2
17.0686,-89.1522,1
15.0436,-91.4086,1
15.2867,-91.0872,2
16.9333,-89.8833,3
16.9167,-89.9000,1
14.3333,-91.0167,1
14.4000,-87.0833,2
14.6000,-87.8333,1
-2.7000,-78.8667,2
4.7101,-74.0627,1
41.8500,-87.6501,4
16.5167,-88.4000,1
22.1667,-79.7667,1
1.6167,10.8333,1
-36.8382,174.7802,1
-17.5167,-149.5500,1
-20.1056,57.5353,1
8.8667,-80.9000,1
-38.6667,-59.7833,3
-38.8500,-60.0833,1
-37.7000,-63.1667,1
-36.3569,-56.7235,5
-13.8431,-76.2528,1
-12.5018,-69.2536,1
-13.6606,-73.3867,2
-12.1302,-74.7402,1
10.0644,-72.5450,3
-34.4167,-70.8667,21
-34.3539,-58.7081,2
-40.2833,-73.0833,5
-42.6128,-73.8092,2
-40.0150,-72.5153,1
-38.4333,-71.8833,3
-34.5798,-58.5856,1
-39.0500,-67.3833,4
5.9258,-75.6706,1
6.0434,-74.9937,1
6.0464,-75.9071,1
6.1879,-74.9931,2
6.2944,-75.0259,2
6.2343,-75.1633,1
4.5664,-75.7511,3
4.3324,-75.8267,3
4.4842,-74.2450,5
0.8757,-77.7364,3
4.3833,-73.9833,2
4.2708,-73.4867,1
4.4582,-74.6343,9
2.6635,-75.5175,2
-6.2447,106.9228,1
-3.7486,103.2515,1
-0.5000,117.1500,1
-1.8662,133.2458,1
-4.4372,103.5678,1
17.0703,78.2058,1
23.3000,71.9167,1
1.3403,103.7758,1
34.6293,138.8105,1
35.1778,138.6060,2
35.8578,139.7375,1
36.5139,139.7004,2
34.9996,138.3997,1
35.3688,139.3432,1
34.9450,138.3529,1
34.8491,138.2722,2
35.3882,139.2755,1
35.8925,139.5102,1
34.9500,136.5833,1
35.3230,138.9829,1
35.2344,138.6115,1
35.7191,139.8317,1
-6.1763,106.8144,1
35.9006,117.7519,2
36.3897,120.4622,1
23.0438,89.8289,1
-37.6167,175.6333,1
-13.4833,-172.2667,1
16.0556,102.7000,1
7.4167,99.5167,1
18.0613,103.2227,2
6.1500,101.9000,2
15.2667,104.3500,1
17.3500,103.7833,2
16.7000,103.0833,3
16.8333,100.4333,1
15.9825,101.0622,1
15.2599,100.0404,1
17.0406,99.0631,1
17.2872,100.0967,1
16.5667,100.6333,2
17.8000,100.5333,1
17.4778,100.1189,1
16.9833,99.8667,1
-44.6078,170.1910,2
2.8010,102.3140,1
13.0511,80.2125,2
13.0269,80.2406,1
22.6000,87.7167,1
22.6433,88.3653,1
26.6833,88.2167,1
27.1833,88.5333,1
23.2000,84.5833,1
18.3667,76.7000,1
34.1667,77.5833,1
25.0333,85.4167,1
26.8468,75.6720,1
27.1000,78.6000,1
22.9719,88.3994,1
25.7000,86.9500,1
35.7281,139.7602,1
27.6370,116.7761,1
27.6521,113.7241,3
28.6558,115.9050,1
26.6592,116.3828,1
29.3797,103.3200,1
49.9000,93.7833,1
48.4333,114.8667,1
7.1238,80.2864,1
6.5204,80.1128,1
35.0983,138.9329,1
33.9500,135.7833,2
34.5913,135.5099,1
34.3473,135.7174,1
34.5669,135.5812,2
35.5774,135.2348,1
34.8996,135.7818,4
34.3956,135.2907,2
34.4664,135.5159,1
34.6719,135.5748,1
35.3667,135.4000,1
34.2500,135.1333,1
34.6540,135.1653,1
35.1667,134.8000,1
34.7989,135.1629,2
34.1525,135.2484,2
34.7911,134.9367,1
35.1096,135.8837,1
34.9098,134.7844,1
34.5575,135.8299,1
34.4979,135.5540,1
34.5077,135.4304,1
34.4576,135.4521,1
34.7524,134.9235,1
34.2577,134.7153,1
34.6205,135.6319,1
34.7795,135.6596,1
34.7226,135.2510,1
34.4281,135.4153,2
34.8430,135.6779,1
34.4892,135.5293,1
34.6566,135.1343,1
34.2741,135.0773,1
34.8671,135.6783,1
34.7406,135.5910,1
34.6480,135.1295,1
34.7500,135.8167,2
34.7720,135.3874,1
34.6871,135.5786,1
35.0946,135.8993,1
35.7189,139.9330,1
35.2264,138.6139,1
36.0043,139.3551,2
37.9002,140.0983,1
35.1141,136.9387,3
38.2794,140.8657,1
35.5288,139.5060,2
35.5034,139.6881,1
37.9216,139.1205,2
35.9548,139.7164,1
43.0839,141.3585,2
33.3829,131.3614,1
35.1076,136.9403,1
38.4235,141.3215,1
35.2097,136.9128,3
35.7018,139.3891,1
34.4619,133.3738,2
34.6667,136.4667,2
34.2585,134.0268,2
35.1383,138.9263,1
34.6560,134.9784,1
35.0080,139.8679,2
33.3343,131.5037,2
33.3839,73.7243,2
30.7333,72.6500,3
32.2636,75.1601,1
32.5834,73.4843,3
32.9854,70.6027,4
33.7058,70.3283,2
25.4667,68.7167,1
25.0333,68.6500,4
24.7333,68.2667,4
26.4279,67.8630,1
24.9578,69.3122,1
24.6500,68.8333,1
25.7667,68.6667,1
25.1833,69.5667,2
25.1667,69.1167,2
32.7153,72.2399,1
33.2403,72.2636,1
30.0156,67.0160,13
30.2333,66.9333,6
31.3422,69.4486,2
29.5500,66.0167,1
31.2544,74.2178,1
32.6075,70.9125,2
34.0358,71.4889,8
33.9923,71.5593,1
33.9619,72.4786,1
33.1174,71.0949,1
29.3889,70.9167,1
31.1667,71.2167,1
29.8797,71.2931,1
30.3000,71.9333,1
30.0333,71.8167,1
29.5000,71.2167,1
31.3999,73.0984,1
31.5661,72.6461,1
32.2187,74.2218,1
32.2040,72.4924,1
33.8463,73.6429,1
30.8833,73.6000,1
34.0300,72.9258,3
34.2622,108.9378,2
35.1859,129.1499,3
37.2778,126.9525,1
36.4500,127.1333,1
6.7794,101.3362,2
34.7333,134.0333,1
-38.3852,145.0334,1
25.5847,100.2123,3
18.8045,110.3951,1
23.3631,104.2505,1
26.2560,127.7535,2
26.3336,127.7486,1
26.3976,127.8470,1
26.6035,127.9914,1
26.2639,127.7907,1
34.6354,135.5778,1
35.4124,139.5855,1
34.3246,134.7082,1
35.6995,139.7595,1
33.9537,130.9658,1
35.8966,139.5863,2
36.5127,136.8935,1
34.6454,135.4737,1
-6.4197,107.4558,1
-6.2842,107.8106,1
-6.9053,109.5347,1
-6.9713,110.0666,1
23.1861,116.0483,2
20.9417,110.0829,1
24.1483,115.7227,3
21.6467,110.2817,3
23.4942,115.8881,1
33.8957,130.7931,1
34.6310,138.1857,1
32.5188,130.3641,2
35.7459,140.0047,1
26.2006,127.6839,1
35.2944,138.5927,1
33.0435,129.9073,1
31.0972,130.8346,1
31.7326,130.5231,1
33.6211,130.1936,1
33.6240,130.4478,1
35.0500,133.5778,2
35.6500,139.3833,3
43.6937,142.5125,1
36.1837,140.2801,1
4.3988,101.0787,4
11.5333,106.9167,1
17.4867,78.5661,1
34.8876,138.2603,1
35.0965,138.4623,3
35.0321,138.9506,1
34.8581,138.2678,1
34.8744,138.3173,2
35.0848,138.8652,1
34.8407,138.2013,1
35.1641,138.6577,1
35.1561,138.7002,1
35.1262,138.6954,1
35.1007,138.8511,1
35.1165,138.9035,1
35.0933,138.9414,1
19.0500,72.8667,1
15.9342,99.9789,1
13.7019,100.6016,2
14.8989,101.8139,2
16.4000,103.3833,1
16.5443,102.0992,1
16.1000,102.6333,2
14.1333,101.7333,1
14.4167,102.4833,1
15.8667,100.5833,1
12.7797,101.6483,1
6.7000,101.0333,1
36.2842,139.9434,4
31.7356,116.5169,1
31.5605,118.4815,1
3.9577,101.3342,1
5.9932,102.3636,1
4.6200,103.3530,1
1.8453,111.4252,2
4.4238,100.9891,1
33.8701,132.7193,1
34.0879,134.5217,1
34.0891,134.5396,2
34.2000,134.3167,8
33.5914,133.5759,1
34.3306,134.2068,1
34.2102,134.3365,1
34.2520,134.3020,1
35.7512,139.7093,1
35.8732,139.5304,2
31.6265,131.3547,1
38.4293,141.3005,1
34.6757,133.9244,3
34.6534,133.9188,2
36.5722,140.0278,1
34.8450,135.2281,1
34.6287,135.5981,1
35.9319,139.7828,1
35.3833,133.7833,1
18.3667,103.6500,1
18.9333,102.4500,1
19.2000,102.7167,1
16.5500,104.7500,1
15.1202,105.7990,2
19.8856,102.1347,1
31.1433,121.4953,1
39.4811,115.9633,1
37.3980,114.6750,1
41.2617,119.1080,1
38.4250,116.0844,1
34.9667,115.5667,4
36.8211,112.3114,1
25.2953,118.2099,1
23.9000,100.0333,1
29.7060,107.3957,1
30.2605,105.8931,1
33.8849,-81.7283,1
40.6174,-85.5148,2
36.3049,-77.5607,1
36.6211,-80.1298,2
38.4161,-95.8222,1
38.3524,-95.1188,1
37.6099,-97.9503,1
36.5968,-80.0373,2
32.9413,-81.1807,3
36.3779,-76.0945,3
35.9446,-77.2097,2
32.7673,-98.2987,2
37.9080,-78.7127,3
36.7306,-81.1915,1
39.9236,-77.3001,1
37.1548,-80.4184,1
38.3912,-92.1894,10
37.6953,-92.2808,2
39.3504,-93.8409,2
40.1333,-77.5669,2
37.7687,-81.8371,1
39.3157,-81.3819,2
41.9134,-95.4862,1
38.3636,-79.8556,2
45.8035,-89.5856,1
44.7812,-88.8722,1
47.1021,-92.7884,1
46.9076,-92.9167,3
31.7238,-87.4412,2
42.3459,-98.0123,1
41.7498,-97.7740,1
40.9337,-121.5677,2
40.7940,-121.9419,3
41.0502,-121.3991,1
40.9124,-121.9233,3
40.6863,-122.0409,1
39.5220,-80.3552,3
39.1897,-81.5139,2
39.1900,-80.9347,1
37.8780,-80.8521,1
38.1057,-82.0272,1
37.9389,-82.4624,1
38.3368,-80.7145,1
38.1250,-81.7018,3
37.4499,-81.8120,1
38.6232,-81.6217,1
37.7357,-81.8754,1
38.9741,-81.4280,1
38.2197,-81.9995,1
39.3781,-80.3676,2
38.9378,-81.2369,1
38.9719,-81.1360,2
38.4546,-79.7934,2
38.5517,-80.1224,1
38.6784,-79.9775,1
38.1369,-81.0955,2
38.9786,-81.9258,2
38.1653,-80.7976,1
38.4198,-82.0690,2
38.2300,-82.5753,1
39.3181,-79.5764,1
38.7950,-79.2586,2
39.6511,-80.4161,1
37.9870,-81.6954,1
37.9567,-80.9379,1
37.7599,-80.8716,1
37.7990,-82.2868,1
38.5315,-80.0343,1
39.4951,-79.8151,1
39.4117,-80.4865,2
37.9034,-81.6773,1
37.9922,-80.3653,1
38.5432,-81.1114,4
38.1860,-80.1345,1
37.4142,-81.1784,1
38.4912,-81.1989,1
39.2762,-80.7911,2
38.7775,-80.6570,1
38.7034,-81.4243,1
37.7565,-81.3092,1
38.2968,-81.5547,1
37.8251,-81.3858,2
38.4770,-82.2957,1
39.6917,-80.4746,1
38.5357,-81.0348,2
39.3465,-80.3206,1
39.5568,-80.1417,1
39.4522,-80.2905,1
40.0181,-80.7342,1
47.9790,-122.2021,1
41.3482,-85.1347,5
39.6675,-85.6934,2
39.3459,-84.8924,4
41.1165,-85.8686,7
38.3736,-86.3578,1
38.9526,-86.2750,1
39.5913,-87.1132,1
41.4088,-86.7759,1
37.5048,-81.9151,2
39.0566,-81.3989,1
33.5339,-94.7867,2
35.9376,-93.6835,1
39.7600,-76.5042,2
46.4875,-92.1493,1
42.1084,-95.1273,2
45.1891,-90.8257,2
38.0224,-86.8364,1
37.7681,-75.6664,1
36.9476,-91.5008,3
30.5997,-83.3405,1
36.5853,-91.2724,1
40.0133,-90.9554,3
42.0902,-73.7818,1
42.6955,-89.8598,5
40.3283,-91.1970,1
42.2035,-105.6780,1
37.8569,-107.8326,1
42.3842,-85.9568,4
42.7518,-123.3943,1
45.4482,-92.7894,1
36.1281,-90.6914,2
35.7590,-90.3358,2
40.5504,-123.1634,3
40.7411,-123.0718,4
38.3572,-78.1229,4
16.8333,99.8000,1
7.7667,100.3167,1
18.5805,99.0074,2
8.3500,100.2000,1
9.0000,99.9000,2
37.9020,-122.6393,1
29.2108,-81.0228,12
42.1767,-79.9416,1
37.2695,-83.6491,1
42.7415,-89.6081,2
40.2035,-87.1470,1
39.7612,-86.8120,1
39.8671,-86.6388,1
38.8772,-87.0850,1
37.2849,-113.6586,1
41.0283,-77.3204,2
31.6641,-86.1710,2
33.1194,-79.5074,3
36.9340,-83.3242,1
37.0883,-83.3907,1
37.0547,-83.4561,1
44.8782,-69.4718,6
44.0561,-68.6206,1
45.0792,-90.2829,1
44.4677,-89.9826,1
34.2417,-85.6026,3
31.4083,-96.5024,5
33.6639,-97.7282,1
33.0437,-81.7106,3
36.6226,-87.8614,1
37.7358,-86.2378,1
38.4670,-89.0328,1
37.4336,-93.0210,1
35.6575,-93.4311,1
33.3812,-95.6623,1
34.0245,-95.8403,2
32.0862,-86.4880,1
36.1995,-90.7345,1
35.3991,-90.7613,3
34.1218,-91.3800,1
30.2841,-94.5294,1
35.2119,-90.3351,1
32.0167,-89.0584,1
48.8667,-123.6500,1
48.6865,-123.5959,1
49.6167,-125.0167,4
48.6874,-94.3163,1
50.7167,-127.5000,3
49.6817,-126.1224,3
53.3333,-110.3333,1
50.6333,-119.1167,1
42.6634,-78.3925,6
42.8317,-78.0833,13
28.5494,-81.7729,1
44.9660,-94.9014,2
44.9501,-95.0588,1
44.7975,-95.3538,3
45.2096,-95.3115,2
44.6310,-95.4182,1
44.6379,-95.5409,2
44.6789,-95.6825,1
43.2206,-81.3026,1
36.2481,-97.6896,1
36.6961,-98.0258,2
36.3180,-99.7600,6
36.6226,-99.7858,1
45.3017,-87.5805,1
45.1273,-88.1396,24
45.4741,-90.9869,1
45.8327,-91.0144,1
45.4911,-92.0860,2
44.9437,-91.0294,1
44.6086,-92.2782,3
45.8337,-91.5093,10
46.5023,-91.7402,1
44.5367,-90.8883,1
44.5084,-92.2326,1
45.7536,-91.9606,17
44.6947,-91.1232,3
45.9452,-91.6754,1
44.1431,-91.5204,1
46.2000,-89.7387,1
45.3182,-90.9141,1
45.4213,-92.1781,1
45.7085,-91.7621,1
40.8670,-86.0752,1
38.1823,-94.7057,5
40.1073,-80.8412,1
43.7827,-94.7186,1
44.2842,-93.9453,1
29.9035,-90.0773,1
45.5230,-76.2366,1
45.9533,-76.0148,2
50.3000,-89.0333,2
42.9273,-79.3758,4
43.5839,-80.7268,3
47.9256,-69.0981,2
48.1167,-69.1667,1
47.1407,-68.9503,1
47.3044,-68.1542,1
34.2981,-110.0352,1
31.2656,-85.2544,3
32.8190,-93.4259,1
37.1484,-91.6828,1
36.6929,-91.3971,1
36.6035,-92.0678,2
47.4179,-122.6310,1
47.9061,-122.5655,11
47.8342,-90.0476,1
43.3959,-91.0446,1
41.0276,-90.3575,1
40.8890,-90.5001,1
36.5767,-93.4516,1
46.6955,-71.8863,1
48.4500,-71.2167,1
46.7526,-71.3397,1
43.4193,-80.3505,1
37.7232,-105.8712,2
40.5152,-107.5465,1
49.6833,-103.0167,4
1.3050,103.7833,2
44.3455,-97.8542,1
44.3668,-97.0687,2
18.4333,-78.1333,2
18.1833,-76.5833,3
37.9581,-81.8509,1
37.9218,-81.6893,1
38.6606,-78.6714,4
37.9265,-81.1501,1
45.2641,-115.6765,1
34.1014,-110.9637,2
45.9834,-60.3652,1
45.8475,-63.6609,1
40.5539,-90.5060,1
46.4558,-66.4198,1
42.8267,-85.8444,1
37.2942,-94.5655,2
33.9686,-112.7296,2
30.3920,-91.0892,2
30.0447,-90.7008,5
38.6676,-97.6203,2
32.7242,-117.1466,1
32.6834,-117.1219,2
37.7742,-97.1711,1
37.2896,-75.9713,1
35.6163,-119.6943,1
29.3821,-90.2639,2
39.4871,-94.5512,2
49.5481,5.9289,1
49.2167,-2.1167,1
50.4515,19.1250,2
50.0614,19.9366,3
46.3167,18.7667,1
52.3310,6.0886,3
50.4833,7.9333,1
46.6833,10.9333,1
53.4625,14.5687,1
49.1333,16.3333,1
47.3500,17.9333,1
38.0818,-1.0088,1
37.3242,-6.6807,2
50.0089,18.8627,1
48.6167,8.1333,5
33.8833,35.5833,4
49.0442,7.2676,2
42.8987,13.3302,1
46.0582,5.7692,1
42.9709,11.0356,2
45.8333,5.0667,2
63.1194,8.2825,1
63.1333,8.4833,1
44.9923,11.9667,1
45.4406,19.8117,1
46.7839,16.6875,1
42.4186,47.1817,1
49.8365,7.9533,1
49.7764,8.2561,1
49.7782,8.2822,3
31.9636,34.9142,1
36.8754,-5.0449,1
53.2108,23.1700,1
45.9624,4.1818,1
48.3284,-1.6407,1
52.0586,21.1553,1
52.0097,20.8509,1
56.3998,10.7134,1
50.8817,19.8868,1
50.0744,19.9299,1
56.2000,34.5956,1
53.7984,17.2545,3
50.1167,13.0000,1
48.2879,13.8314,5
48.2333,13.2667,1
50.0925,19.8858,1
57.3667,14.9000,2
48.2774,15.8821,1
39.6485,16.0645,2
54.5458,20.5840,2
42.9686,47.3531,1
37.8640,13.7813,1
49.9333,6.7667,2
51.4429,21.1507,1
77.3775,-67.0819,1
48.5769,17.1854,1
50.7753,19.6835,2
51.1890,19.8510,1
47.2876,9.1014,2
39.4333,-4.9000,1
40.1476,-5.3682,3
54.6881,38.3292,1
40.5558,-2.6488,2
41.0910,-2.6910,1
49.9177,21.8258,1
46.8303,6.5545,1
60.7191,11.3511,1
52.6538,4.7782,1
53.1972,16.1565,1
51.0998,17.0674,1
47.5574,13.6865,2
51.5206,17.5688,1
47.9402,13.5741,3
52.9919,15.2637,1
43.1617,47.0567,1
69.5535,18.9968,2
50.8065,20.4693,2
54.0333,9.6167,1
50.2583,22.6935,1
52.3920,16.8436,1
37.8281,-0.9348,1
49.5718,21.0902,1
38.0558,14.9104,2
41.7665,-1.1747,1
52.2871,21.0857,1
45.7233,20.6886,1
41.5382,-1.6275,2
41.0302,-0.5921,1
46.7343,8.9588,1
54.2018,10.6515,1
47.1398,9.6006,1
46.3906,14.6905,2
60.8455,7.1158,2
48.0558,17.4634,1
47.9659,17.6881,5
47.8517,17.8276,1
50.0839,19.8484,1
49.4293,22.5889,3
